Date,Open,High,Low,Close,Adj Close,Volume
2012-05-21,106.500000,108.150002,105.750000,106.800003,93.771393,129992
2012-05-22,106.000000,108.150002,104.500000,106.900002,93.859200,160772
2012-05-23,107.500000,109.500000,102.650002,108.000000,94.824997,629177
2012-05-24,108.500000,111.150002,106.550003,109.500000,96.142014,386275
2012-05-25,109.750000,109.750000,107.300003,107.900002,94.737213,158159
2012-05-28,107.000000,112.099998,107.000000,111.099998,97.546837,203795
2012-05-29,112.599998,114.400002,109.150002,109.900002,96.493225,225822
2012-05-30,109.849998,110.550003,107.000000,107.400002,94.298195,115051
2012-05-31,106.500000,109.199997,106.500000,107.800003,94.649391,134958
2012-06-01,108.099998,109.099998,104.949997,105.550003,92.673882,162538
2012-06-04,104.449997,105.699997,102.500000,104.699997,91.927574,140364
2012-06-05,104.900002,107.699997,104.000000,105.199997,92.366585,183330
2012-06-06,105.300003,108.750000,105.300003,108.050003,94.868919,161023
2012-06-07,116.900002,116.900002,108.000000,109.199997,95.878616,193018
2012-06-08,109.949997,112.650002,107.250000,111.949997,98.293129,542449
2012-06-11,113.500000,114.150002,110.150002,110.900002,97.371231,240203
2012-06-12,110.000000,113.099998,109.650002,112.099998,98.424850,150867
2012-06-13,112.500000,112.849998,108.050003,108.800003,95.527412,142315
2012-06-14,108.000000,109.750000,105.500000,105.849998,92.937279,220761
2012-06-15,107.500000,108.000000,105.000000,107.699997,94.561607,108699
2012-06-18,108.800003,109.150002,104.650002,105.849998,92.937279,162005
2012-06-19,108.300003,108.300003,104.449997,104.849998,92.059280,237662
2012-06-20,105.949997,107.449997,104.750000,106.199997,93.244583,229400
2012-06-21,108.099998,108.349998,106.000000,107.699997,94.561607,217239
2012-06-22,109.500000,109.500000,106.800003,108.099998,94.912811,251028
2012-06-25,109.900002,111.500000,108.500000,109.199997,95.878616,302213
2012-06-26,109.849998,116.000000,109.550003,115.050003,101.014961,604478
2012-06-27,116.699997,117.849998,115.599998,116.849998,102.595390,700370
2012-06-28,117.000000,118.750000,115.050003,115.949997,101.805168,211939
2012-06-29,118.250000,118.250000,115.250000,115.949997,101.805168,315505
2012-07-02,114.949997,119.500000,114.949997,118.050003,103.648994,258003
2012-07-03,117.000000,119.949997,116.599998,119.550003,104.966019,222818
2012-07-04,120.000000,121.000000,118.150002,118.750000,104.263611,242048
2012-07-05,118.750000,120.050003,118.349998,119.599998,105.009903,158887
2012-07-06,119.150002,119.449997,117.099998,117.449997,103.122192,117944
2012-07-09,117.050003,117.500000,113.699997,114.099998,100.180862,295348
2012-07-10,114.250000,116.250000,114.250000,115.599998,101.497871,450244
2012-07-11,115.449997,117.349998,114.949997,116.550003,102.331985,262274
2012-07-12,115.449997,117.500000,114.900002,115.300003,101.234474,128383
2012-07-13,116.050003,116.500000,113.699997,114.050003,100.136963,257247
2012-07-16,114.849998,114.949997,113.349998,114.349998,100.400375,182355
2012-07-17,115.250000,116.849998,115.000000,116.300003,102.112473,144964
2012-07-18,117.400002,119.900002,116.150002,118.900002,104.395294,419005
2012-07-19,119.000000,122.400002,119.000000,121.349998,106.546432,358299
2012-07-20,122.000000,122.349998,118.400002,118.800003,104.307518,239043
2012-07-23,121.500000,121.500000,115.099998,115.599998,101.497871,175795
2012-07-24,115.000000,124.099998,114.900002,123.449997,108.390251,960933
2012-07-25,123.000000,124.800003,119.000000,120.800003,106.063530,1204993
2012-07-26,122.050003,123.250000,119.150002,119.849998,105.229416,904675
2012-07-27,121.400002,123.900002,119.800003,120.550003,105.844017,371037
2012-07-30,121.150002,123.400002,119.300003,122.599998,107.643936,267365
2012-07-31,123.050003,127.949997,122.400002,126.800003,111.331581,746797
2012-08-01,126.750000,129.250000,124.800003,126.800003,111.331581,325610
2012-08-02,126.099998,130.750000,126.050003,129.850006,114.009506,653209
2012-08-03,129.500000,131.949997,129.000000,130.550003,114.624123,640558
2012-08-06,131.100006,132.000000,129.250000,129.850006,114.009506,193357
2012-08-07,129.500000,131.000000,128.100006,129.850006,114.009506,265835
2012-08-08,131.000000,132.300003,128.250000,130.000000,114.141212,160267
2012-08-09,129.350006,133.000000,128.000000,130.649994,116.640976,451967
2012-08-10,131.300003,134.100006,130.399994,132.949997,118.694344,325224
2012-08-13,134.399994,136.399994,133.350006,134.199997,119.810318,1046866
2012-08-14,134.000000,136.250000,133.250000,133.649994,119.319290,412706
2012-08-16,134.399994,136.149994,133.300003,133.600006,119.274666,231840
2012-08-17,134.500000,137.750000,133.800003,134.699997,120.256721,564628
2012-08-21,135.649994,135.949997,132.149994,132.850006,118.605072,391491
2012-08-22,132.649994,135.149994,131.399994,131.800003,117.667664,245937
2012-08-23,132.250000,133.399994,130.500000,130.949997,116.908798,250920
2012-08-24,131.350006,131.350006,127.650002,128.750000,114.944710,342169
2012-08-27,127.650002,132.350006,127.650002,128.600006,114.810799,220288
2012-08-28,129.250000,129.949997,126.500000,127.400002,113.739456,507906
2012-08-29,127.300003,128.850006,125.000000,125.300003,111.864632,207153
2012-08-30,124.500000,131.000000,124.500000,130.300003,116.328514,492686
2012-08-31,130.300003,131.949997,129.000000,130.199997,116.239235,258613
2012-09-03,131.000000,133.050003,129.899994,130.300003,116.328514,314000
2012-09-04,130.899994,132.399994,130.000000,132.000000,117.846214,195923
2012-09-05,131.199997,134.850006,131.050003,133.600006,119.274666,264060
2012-09-06,131.199997,136.000000,131.199997,135.399994,120.881645,346948
2012-09-07,137.500000,138.000000,136.000000,136.399994,121.774422,249908
2012-09-08,null,null,null,null,null,null
2012-09-10,137.000000,137.399994,135.250000,135.750000,121.194122,110604
2012-09-11,135.600006,136.850006,133.800003,135.100006,120.613823,202610
2012-09-12,135.750000,135.850006,134.100006,134.600006,120.167442,87894
2012-09-13,134.399994,135.649994,132.500000,133.699997,119.363937,128436
2012-09-14,135.000000,135.649994,132.300003,133.399994,119.096092,180074
2012-09-17,134.399994,135.699997,128.250000,128.699997,114.900063,286257
2012-09-18,128.500000,131.300003,127.699997,129.949997,116.016029,246517
2012-09-20,130.000000,130.100006,127.150002,127.750000,114.051933,129918
2012-09-21,129.000000,131.550003,128.000000,131.000000,116.953438,196227
2012-09-24,131.250000,132.449997,128.699997,129.050003,115.212532,191584
2012-09-25,129.399994,131.000000,128.350006,128.699997,114.900063,178445
2012-09-26,129.300003,133.399994,127.849998,130.550003,116.551704,277030
2012-09-27,131.399994,132.600006,130.100006,131.850006,117.712311,244655
2012-09-28,132.850006,144.300003,132.199997,142.800003,127.488182,2011182
2012-10-01,145.000000,149.800003,143.000000,145.350006,129.764771,1138483
2012-10-03,145.899994,155.850006,145.899994,154.899994,138.290771,2145420
2012-10-04,155.000000,156.550003,150.399994,151.449997,135.210678,1135247
2012-10-05,153.149994,154.000000,147.050003,150.199997,134.094727,663311
2012-10-08,150.000000,157.899994,150.000000,155.350006,138.692520,1168316
2012-10-09,156.000000,157.699997,152.100006,153.750000,137.264053,576702
2012-10-10,153.000000,157.250000,152.449997,156.149994,139.406693,773928
2012-10-11,157.600006,161.250000,156.149994,160.050003,142.888550,1492696
2012-10-12,159.500000,163.300003,159.500000,161.100006,143.825958,453204
2012-10-15,161.199997,162.000000,158.500000,159.949997,142.799255,602867
2012-10-16,161.300003,164.300003,159.449997,161.149994,143.870605,506880
2012-10-17,163.000000,164.899994,160.649994,162.399994,144.986557,593860
2012-10-18,164.600006,164.600006,161.199997,162.100006,144.718750,321459
2012-10-19,162.500000,163.750000,157.000000,157.899994,140.969070,483571
2012-10-22,156.600006,161.899994,156.449997,159.699997,142.576096,503221
2012-10-23,161.000000,161.000000,156.500000,157.100006,140.254868,223998
2012-10-25,157.100006,158.250000,152.250000,154.800003,138.201462,363063
2012-10-29,152.199997,152.199997,147.250000,148.550003,132.621628,280575
2012-10-30,149.000000,153.149994,148.000000,150.899994,134.719650,426988
2012-10-31,152.000000,152.600006,148.899994,150.250000,134.139359,533736
2012-11-01,151.949997,161.149994,151.399994,159.550003,142.442154,1572917
2012-11-02,161.000000,162.399994,157.699997,158.649994,141.638672,501755
2012-11-05,159.500000,160.850006,157.699997,158.500000,141.504745,352269
2012-11-06,158.500000,160.100006,157.399994,158.100006,141.147629,212365
2012-11-07,159.500000,162.500000,158.399994,159.649994,142.531433,600146
2012-11-08,159.800003,167.949997,158.000000,167.449997,149.495071,1561613
2012-11-09,168.350006,171.550003,166.199997,168.649994,150.566391,747527
2012-11-11,null,null,null,null,null,null
2012-11-12,169.050003,171.199997,167.550003,168.600006,150.521759,516043
2012-11-15,170.949997,181.699997,170.000000,178.699997,159.538788,1644229
2012-11-16,179.699997,181.350006,172.550003,173.449997,154.851730,941700
2012-11-19,173.000000,174.050003,162.550003,163.949997,146.370377,1193864
2012-11-20,164.000000,166.399994,156.000000,159.100006,142.040436,885638
2012-11-21,160.000000,164.250000,157.199997,160.649994,143.424194,872123
2012-11-22,161.399994,163.500000,158.000000,160.100006,142.933182,503313
2012-11-23,161.000000,164.350006,160.250000,163.199997,145.700790,633166
2012-11-26,164.699997,166.500000,162.350006,163.250000,145.745407,766903
2012-11-27,164.699997,165.300003,161.850006,162.949997,145.477570,780016
2012-11-29,163.199997,166.000000,161.800003,162.300003,144.897278,794879
2012-11-30,163.850006,168.500000,163.000000,165.699997,147.932693,911423
2012-12-03,167.000000,169.699997,165.300003,168.350006,150.298553,753313
2012-12-04,168.500000,169.500000,165.350006,166.300003,148.468369,316861
2012-12-05,166.500000,168.350006,165.000000,165.449997,147.709503,487117
2012-12-06,166.500000,166.899994,164.050003,165.750000,147.977341,374651
2012-12-07,166.649994,172.050003,166.149994,170.000000,151.771652,849818
2012-12-10,171.000000,173.750000,170.649994,172.899994,154.360687,535490
2012-12-11,173.600006,174.100006,166.600006,169.850006,151.637741,467594
2012-12-12,170.199997,173.000000,167.850006,171.949997,153.512558,392775
2012-12-13,173.699997,174.350006,167.600006,168.250000,150.209274,451080
2012-12-14,168.800003,169.649994,166.649994,168.449997,150.387833,221906
2012-12-17,168.500000,169.500000,165.699997,166.000000,148.200531,220263
2012-12-18,168.399994,168.399994,164.100006,165.199997,147.486313,378485
2012-12-19,166.100006,167.399994,164.500000,165.100006,147.397064,262423
2012-12-20,165.100006,165.350006,162.399994,163.000000,145.522232,467468
2012-12-21,163.000000,165.199997,160.250000,160.699997,143.468842,790433
2012-12-24,162.899994,162.899994,159.699997,160.399994,143.201004,293443
2012-12-26,163.949997,163.949997,159.500000,160.199997,143.022446,301890
2012-12-27,161.649994,162.300003,159.000000,159.699997,142.576096,1405812
2012-12-28,160.500000,162.399994,159.649994,160.500000,143.290268,435105
2012-12-31,160.850006,161.600006,159.449997,159.850006,142.710007,316886
2013-01-01,160.300003,162.550003,160.000000,160.949997,143.692047,998630
2013-01-02,162.050003,167.500000,161.300003,166.899994,149.004044,1241704
2013-01-03,168.750000,168.899994,165.300003,166.000000,148.200531,834501
2013-01-04,166.149994,166.500000,163.000000,164.199997,146.593552,294817
2013-01-07,165.000000,166.250000,162.100006,162.850006,145.388321,353010
2013-01-08,162.899994,165.250000,162.750000,163.600006,146.057892,371485
2013-01-09,164.000000,164.500000,161.600006,162.750000,145.299042,232311
2013-01-10,163.050003,163.699997,160.100006,160.899994,143.647369,272066
2013-01-11,161.750000,161.750000,157.800003,158.550003,141.549408,312504
2013-01-14,158.100006,160.250000,155.850006,159.699997,142.576096,383907
2013-01-15,160.500000,161.800003,157.699997,158.350006,141.370834,318829
2013-01-16,158.800003,160.199997,155.600006,156.300003,139.540649,281744
2013-01-17,157.000000,158.500000,154.250000,154.800003,138.201462,363626
2013-01-18,155.100006,156.750000,152.649994,153.050003,136.639114,312034
2013-01-21,154.500000,155.399994,152.250000,154.000000,137.487259,256651
2013-01-22,154.300003,156.250000,150.699997,152.050003,135.746338,395070
2013-01-23,152.600006,153.000000,147.800003,149.350006,133.335876,329615
2013-01-24,149.500000,150.100006,143.850006,145.850006,130.211151,455330
2013-01-25,146.000000,150.000000,145.300003,148.000000,132.130600,389589
2013-01-28,148.550003,150.850006,147.000000,147.600006,131.773514,316951
2013-01-29,148.350006,149.899994,146.600006,147.800003,131.952057,269236
2013-01-30,148.000000,149.500000,143.300003,144.000000,128.559525,377191
2013-01-31,143.800003,151.149994,142.699997,149.600006,133.559052,966363
2013-02-01,151.899994,154.500000,145.350006,146.850006,131.103928,649553
2013-02-04,147.750000,148.199997,144.600006,145.100006,129.541580,349636
2013-02-05,144.000000,145.000000,139.600006,141.500000,126.327591,509480
2013-02-06,143.000000,144.350006,141.250000,142.300003,127.041801,385713
2013-02-07,142.899994,147.949997,142.149994,144.649994,129.139786,645841
2013-02-08,144.600006,145.500000,142.000000,142.500000,127.220352,225605
2013-02-11,142.949997,143.100006,140.500000,141.050003,125.925812,368654
2013-02-12,141.500000,143.000000,140.300003,142.449997,127.175705,262316
2013-02-13,142.000000,145.000000,141.000000,141.699997,126.506126,454833
2013-02-14,142.000000,142.000000,135.550003,139.149994,124.229538,491073
2013-02-15,139.250000,142.399994,137.800003,141.350006,126.193672,360239
2013-02-18,141.850006,144.550003,141.449997,142.100006,126.863258,364946
2013-02-19,142.500000,146.699997,142.000000,146.350006,130.657547,365860
2013-02-20,147.500000,148.899994,144.050003,145.250000,129.675476,741753
2013-02-21,145.000000,145.000000,137.550003,138.000000,123.202881,843398
2013-02-22,141.000000,141.000000,137.399994,138.449997,123.604614,435676
2013-02-25,138.000000,139.399994,132.250000,133.449997,119.140747,608157
2013-02-26,132.000000,134.899994,131.350006,131.899994,117.756943,451948
2013-02-27,133.050003,134.000000,130.300003,132.449997,118.247971,405891
2013-02-28,133.899994,134.050003,123.000000,125.099998,111.686066,812529
2013-03-01,125.500000,129.350006,125.500000,128.050003,114.319771,555173
2013-03-04,127.900002,127.900002,122.199997,126.949997,113.337708,457817
2013-03-05,127.849998,132.250000,127.000000,132.000000,117.846214,326147
2013-03-06,133.550003,133.550003,129.399994,130.100006,116.149948,324202
2013-03-07,132.899994,132.899994,130.050003,131.600006,117.489120,310248
2013-03-08,132.000000,134.949997,131.250000,134.149994,119.765686,571342
2013-03-11,134.899994,135.399994,132.300003,132.800003,118.560432,269497
2013-03-12,134.800003,134.800003,131.000000,133.199997,118.917534,298103
2013-03-13,132.949997,134.800003,131.600006,133.600006,119.274666,389269
2013-03-14,134.699997,135.699997,131.000000,134.399994,119.988876,388110
2013-03-15,134.449997,136.500000,132.800003,133.500000,119.185387,331963
2013-03-18,133.250000,133.250000,130.600006,131.100006,117.042732,222257
2013-03-19,132.500000,132.500000,126.699997,130.300003,116.328514,321585
2013-03-20,130.399994,130.399994,126.900002,128.050003,114.319771,363463
2013-03-21,129.050003,129.050003,123.150002,124.449997,111.105782,490818
2013-03-22,124.800003,127.500000,122.699997,126.099998,112.578850,262039
2013-03-25,127.550003,129.199997,122.900002,123.550003,110.302277,382684
2013-03-26,123.199997,125.000000,122.000000,123.500000,110.257645,367659
2013-03-28,125.000000,128.949997,122.449997,128.000000,114.275124,296587
2013-04-01,130.000000,132.149994,128.199997,131.600006,117.489120,329341
2013-04-02,131.649994,134.500000,131.300003,134.199997,119.810318,179825
2013-04-03,135.000000,135.399994,130.000000,130.649994,116.640976,202654
2013-04-04,130.000000,130.300003,127.199997,127.599998,113.918015,164633
2013-04-05,128.000000,129.000000,126.000000,128.149994,114.409027,167214
2013-04-08,128.250000,134.149994,126.099998,132.500000,118.292610,302008
2013-04-09,134.000000,135.050003,129.600006,130.050003,116.105324,248035
2013-04-10,131.000000,131.649994,128.500000,131.199997,117.131981,219835
2013-04-11,131.750000,132.949997,130.000000,131.350006,117.265923,203757
2013-04-12,132.000000,132.649994,129.000000,131.699997,117.578392,157858
2013-04-15,132.000000,133.600006,131.149994,132.250000,118.069412,241723
2013-04-16,132.000000,135.149994,131.649994,133.550003,119.230026,271003
2013-04-17,134.250000,137.899994,132.600006,137.050003,122.354729,633662
2013-04-18,137.899994,139.300003,136.600006,138.649994,123.783157,447934
2013-04-22,138.649994,141.199997,137.199997,140.550003,125.479454,384724
2013-04-23,141.149994,141.149994,136.899994,138.000000,123.202881,286114
2013-04-25,137.000000,139.500000,135.550003,136.149994,121.551231,303525
2013-04-26,136.000000,140.899994,136.000000,140.300003,125.256241,408614
2013-04-29,140.899994,144.600006,140.899994,144.100006,128.648804,707214
2013-04-30,145.850006,147.899994,142.750000,146.899994,131.148560,512439
2013-05-02,146.199997,149.899994,146.050003,148.800003,132.844849,491397
2013-05-03,148.000000,149.399994,146.000000,146.750000,131.014648,344769
2013-05-06,147.350006,149.500000,146.149994,147.500000,131.684235,426159
2013-05-07,148.000000,149.250000,147.000000,148.850006,132.889465,192883
2013-05-08,149.899994,151.850006,149.100006,150.699997,134.541107,593333
2013-05-09,151.699997,153.350006,144.000000,147.600006,131.773514,490183
2013-05-10,147.899994,149.250000,145.350006,146.149994,130.478973,286468
2013-05-13,148.000000,149.000000,145.399994,146.050003,130.389694,234995
2013-05-14,146.050003,146.449997,139.949997,141.199997,126.059761,629001
2013-05-15,142.000000,147.600006,141.899994,146.800003,131.059280,565284
2013-05-16,147.750000,148.199997,142.699997,143.199997,127.845299,507866
2013-05-17,144.000000,147.899994,143.149994,146.699997,130.970001,379304
2013-05-20,147.250000,147.949997,143.350006,144.149994,128.693405,319157
2013-05-21,144.000000,146.000000,142.050003,144.399994,128.916611,313072
2013-05-22,145.000000,146.350006,142.100006,142.850006,127.532837,204588
2013-05-23,142.850006,142.850006,136.199997,138.850006,123.961723,440928
2013-05-24,138.250000,142.100006,137.500000,141.649994,126.461479,221001
2013-05-27,142.649994,143.899994,141.350006,143.550003,128.157791,229664
2013-05-28,144.300003,148.649994,143.300003,144.649994,129.139786,983141
2013-05-29,146.000000,146.000000,141.050003,142.850006,127.532837,510092
2013-05-30,142.600006,148.949997,142.149994,147.800003,131.952057,554357
2013-05-31,149.000000,150.250000,144.500000,145.649994,130.032593,870431
2013-06-03,146.000000,148.250000,144.350006,146.899994,131.148560,304476
2013-06-04,147.500000,152.100006,147.250000,150.100006,134.005447,536987
2013-06-05,151.000000,151.899994,149.250000,150.199997,134.094727,292758
2013-06-06,149.000000,150.699997,147.550003,149.300003,133.291214,236018
2013-06-07,149.000000,152.750000,148.350006,149.149994,133.157288,287568
2013-06-10,150.000000,151.300003,145.250000,145.899994,130.255798,237565
2013-06-11,144.949997,145.600006,141.800003,142.850006,127.532837,198059
2013-06-12,142.850006,144.850006,135.300003,141.250000,126.104393,911216
2013-06-13,139.500000,143.699997,136.949997,139.100006,124.184921,357772
2013-06-14,140.399994,143.500000,138.800003,139.899994,124.899139,465833
2013-06-17,140.600006,141.100006,138.750000,140.199997,125.166954,452485
2013-06-18,141.149994,143.850006,140.800003,142.649994,127.354286,345028
2013-06-19,143.000000,144.500000,142.800003,143.350006,127.979218,176444
2013-06-20,141.500000,143.000000,138.100006,140.899994,125.791908,284575
2013-06-21,140.399994,142.000000,132.899994,136.350006,121.729813,468420
2013-06-24,136.100006,136.100006,130.600006,133.350006,119.051453,371806
2013-06-25,134.000000,135.500000,132.000000,133.800003,119.453217,287506
2013-06-26,134.500000,135.449997,131.899994,133.350006,119.051453,265107
2013-06-27,134.550003,134.550003,128.050003,129.399994,117.418144,738992
2013-06-28,132.000000,134.899994,131.500000,134.199997,121.773682,227165
2013-07-01,135.000000,141.699997,133.750000,141.000000,127.944038,508314
2013-07-02,142.000000,142.699997,139.199997,139.949997,126.991264,274405
2013-07-03,137.550003,143.199997,137.500000,141.449997,128.352356,411980
2013-07-04,142.000000,144.449997,141.399994,143.399994,130.121811,355094
2013-07-05,144.000000,147.250000,143.399994,144.899994,131.482910,332018
2013-07-08,144.399994,148.000000,142.850006,147.300003,133.660675,222603
2013-07-09,148.500000,149.000000,144.149994,145.149994,131.709763,219766
2013-07-10,145.500000,149.800003,145.500000,148.750000,134.976425,550696
2013-07-11,150.000000,150.850006,146.750000,147.449997,133.796783,289620
2013-07-12,147.100006,149.449997,145.750000,147.649994,133.978271,188132
2013-07-15,150.449997,154.649994,148.699997,153.949997,139.694931,524444
2013-07-16,152.899994,154.899994,151.449997,153.699997,139.468063,358304
2013-07-17,154.399994,160.100006,154.300003,157.050003,142.507874,1433570
2013-07-18,158.600006,158.600006,153.100006,154.850006,140.511581,487810
2013-07-19,156.000000,157.850006,153.199997,155.750000,141.328247,448189
2013-07-22,156.100006,158.449997,153.449997,154.600006,140.284744,233946
2013-07-23,155.500000,156.800003,152.550003,154.300003,140.012497,275922
2013-07-24,154.500000,156.500000,151.300003,153.399994,139.195847,284374
2013-07-25,153.050003,155.300003,150.300003,151.800003,137.744003,270620
2013-07-26,153.100006,157.500000,151.399994,156.350006,141.872696,382652
2013-07-29,157.649994,161.399994,157.149994,159.250000,144.504166,551170
2013-07-30,160.000000,163.600006,155.300003,158.550003,143.868988,602381
2013-07-31,160.000000,160.850006,151.100006,159.699997,144.912491,545222
2013-08-01,161.050003,164.000000,144.250000,147.199997,133.569931,1243547
2013-08-02,149.449997,150.649994,140.800003,146.350006,132.798660,471442
2013-08-05,147.000000,148.000000,142.000000,142.800003,129.577362,200958
2013-08-06,142.050003,143.399994,135.899994,137.750000,124.994972,389999
2013-08-07,138.899994,143.199997,136.100006,141.449997,128.352356,339205
2013-08-08,141.750000,146.949997,141.750000,146.000000,132.481049,269507
2013-08-12,146.699997,148.399994,144.550003,145.449997,131.981979,343903
2013-08-13,145.949997,148.750000,144.100006,146.500000,132.934769,418985
2013-08-14,147.000000,149.550003,145.000000,147.350006,133.706055,277408
2013-08-16,147.500000,148.050003,139.750000,140.449997,127.444954,343353
2013-08-19,140.050003,143.300003,136.750000,141.100006,128.034775,364325
2013-08-20,139.000000,142.899994,138.199997,140.550003,127.535721,223245
2013-08-21,141.550003,146.600006,140.500000,141.449997,128.352356,443914
2013-08-22,142.250000,146.399994,141.149994,145.899994,132.390320,302244
2013-08-23,146.500000,148.750000,145.100006,146.649994,133.070862,205317
2013-08-26,147.500000,147.949997,143.300003,144.100006,130.756989,125404
2013-08-27,143.500000,146.100006,139.699997,141.199997,128.125519,211059
2013-08-28,140.550003,140.550003,131.250000,136.500000,123.860687,468548
2013-08-29,137.100006,140.550003,137.000000,138.350006,125.539421,209292
2013-08-30,138.500000,140.550003,136.750000,139.000000,126.129211,177716
2013-09-02,139.500000,144.149994,139.500000,143.550003,130.257919,195529
2013-09-03,145.100006,145.500000,140.750000,141.600006,128.488480,278817
2013-09-04,142.800003,145.050003,140.649994,143.649994,130.348648,200420
2013-09-05,144.949997,148.000000,143.300003,147.149994,133.524551,255159
2013-09-06,148.550003,149.850006,145.149994,147.149994,133.524551,288456
2013-09-10,148.050003,149.149994,145.800003,146.649994,133.070862,269517
2013-09-11,147.500000,151.750000,146.649994,150.500000,136.564377,362917
2013-09-12,152.050003,153.199997,148.100006,150.649994,136.700485,248532
2013-09-13,150.500000,153.100006,150.399994,152.050003,137.970840,128225
2013-09-16,153.000000,154.000000,147.850006,149.949997,136.065277,164982
2013-09-17,150.000000,150.100006,147.600006,148.100006,134.386627,97198
2013-09-18,149.600006,149.600006,146.850006,147.600006,133.932892,91632
2013-09-19,149.100006,151.899994,149.000000,150.500000,136.564377,209872
2013-09-20,150.500000,151.750000,146.350006,148.949997,135.157913,148804
2013-09-23,148.000000,149.350006,143.800003,144.800003,131.392166,137815
2013-09-24,143.850006,146.199997,141.949997,143.300003,130.031067,170150
2013-09-25,144.899994,146.850006,144.000000,145.649994,132.163452,221037
2013-09-26,145.199997,146.750000,143.350006,145.699997,132.208801,164774
2013-09-27,146.000000,149.850006,145.449997,146.149994,132.617157,251438
2013-09-30,146.000000,146.149994,143.149994,143.699997,130.394028,123475
2013-10-01,145.000000,150.500000,144.000000,149.600006,135.747726,423683
2013-10-03,151.050003,155.750000,150.600006,155.250000,140.874542,544582
2013-10-04,156.500000,156.500000,152.149994,152.949997,138.787506,239597
2013-10-07,153.000000,156.500000,152.100006,156.050003,141.600479,822776
2013-10-08,157.949997,157.949997,155.149994,155.500000,141.101410,173488
2013-10-09,156.000000,158.100006,154.300003,155.449997,141.056015,233902
2013-10-10,155.899994,160.800003,155.850006,160.100006,145.275467,673347
2013-10-11,161.949997,163.300003,159.350006,160.000000,145.184723,261698
2013-10-14,161.000000,161.350006,157.800003,159.399994,144.640259,181439
2013-10-15,160.699997,160.699997,155.500000,157.750000,143.143051,181482
2013-10-17,158.750000,163.000000,158.300003,161.949997,146.954147,373213
2013-10-18,163.000000,164.949997,162.350006,164.050003,148.859695,352965
2013-10-21,165.000000,165.699997,159.000000,159.649994,144.867126,324511
2013-10-22,160.199997,162.699997,160.199997,161.750000,146.772659,154020
2013-10-23,162.899994,162.899994,157.100006,158.800003,144.095856,223756
2013-10-24,159.500000,166.050003,158.800003,165.149994,149.857834,1026317
2013-10-25,165.350006,168.399994,163.300003,163.800003,148.632843,538058
2013-10-28,164.100006,165.949997,162.350006,162.899994,147.816193,149424
2013-10-29,163.000000,164.149994,160.250000,162.399994,147.362488,203894
2013-10-30,162.199997,166.000000,162.199997,164.949997,149.676361,207784
2013-10-31,165.000000,166.899994,163.250000,164.000000,148.814346,207985
2013-11-01,163.500000,169.949997,162.100006,167.800003,152.262466,484427
2013-11-05,169.500000,169.649994,165.949997,167.500000,151.990265,231831
2013-11-06,165.600006,168.899994,163.149994,163.600006,148.451385,288408
2013-11-07,164.399994,167.699997,159.100006,160.449997,145.593048,295371
2013-11-08,161.000000,163.000000,157.899994,159.949997,145.139328,239102
2013-11-11,160.000000,161.250000,155.100006,156.750000,142.235657,395453
2013-11-12,157.899994,159.600006,153.350006,154.649994,140.330093,271806
2013-11-13,155.000000,155.000000,141.350006,144.399994,131.029190,1529349
2013-11-14,146.000000,146.899994,143.000000,144.350006,130.983826,739951
2013-11-18,144.899994,148.250000,144.000000,147.600006,133.932892,686364
2013-11-19,148.899994,149.100006,144.050003,144.649994,131.256027,563055
2013-11-20,146.500000,147.699997,144.800003,145.250000,131.800507,518990
2013-11-21,145.000000,146.750000,143.100006,143.800003,130.484756,336881
2013-11-22,144.000000,145.250000,141.100006,141.949997,128.806061,497298
2013-11-25,143.399994,143.850006,141.000000,142.350006,129.169037,275865
2013-11-26,142.500000,146.699997,141.649994,145.250000,131.800507,447543
2013-11-27,146.050003,147.600006,144.149994,145.149994,131.709763,320599
2013-11-28,145.350006,148.449997,145.250000,147.500000,133.842163,519470
2013-11-29,148.000000,150.000000,147.600006,148.899994,135.112534,357594
2013-12-02,150.199997,150.899994,149.050003,149.250000,135.430099,285274
2013-12-03,148.800003,149.350006,146.399994,146.750000,133.161606,292333
2013-12-04,145.699997,148.300003,145.100006,145.550003,132.072739,257707
2013-12-05,147.500000,148.500000,146.000000,146.449997,132.889389,187878
2013-12-06,147.000000,147.750000,145.500000,146.149994,132.617157,181836
2013-12-09,148.899994,148.899994,145.500000,146.699997,133.116226,255050
2013-12-10,147.649994,149.100006,146.649994,147.199997,133.569931,324267
2013-12-11,147.500000,147.899994,146.050003,146.800003,133.206970,153050
2013-12-12,146.899994,148.500000,146.199997,146.699997,133.116226,226154
2013-12-13,146.000000,147.500000,144.750000,144.949997,131.528259,188637
2013-12-16,145.800003,145.800003,142.350006,143.350006,130.076447,194712
2013-12-17,144.800003,146.949997,144.050003,144.500000,131.119949,201555
2013-12-18,145.949997,148.600006,145.199997,148.000000,134.295868,248413
2013-12-19,149.000000,149.600006,146.100006,147.500000,133.842163,292747
2013-12-20,148.000000,153.800003,146.850006,153.149994,138.968994,974791
2013-12-23,154.500000,156.350006,153.500000,154.550003,140.239365,435200
2013-12-24,154.899994,157.600006,153.750000,157.149994,142.598587,401058
2013-12-26,159.500000,166.000000,158.850006,161.100006,146.182861,1644307
2013-12-27,160.699997,162.800003,156.199997,158.050003,143.415283,571651
